╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-077895;2017;6;18;уб.нд-3289;1;5613.83424;5613.83424;;2638.08;18.06.2017
000-077895;2017;6;18;уб.нд-3293;1;3711.3384;3711.3384;;2242.35;18.06.2017
000-077895;2017;6;18;уб.нд-3317;1;509.80608;509.80608;;292.9;18.06.2017
000-077895;2017;6;18;уб.нд-3232;1;339.872;339.872;;159.6;18.06.2017
000-077897;2018;5;3;уб.нд-3163;1;461.31552;461.31552;;213.84;04.05.2018
000-077897;2018;5;3;уб.нд-3110;1;2704.19952;2704.19952;;1333.28;04.05.2018
000-077916;2018;9;7;уб.нд-3441;1;573.672;573.672;;297;07.09.2018
000-077917;2017;7;16;уб.нд-3431;1;2439.36;2439.36;Customer 1078;1133.44;16.07.2017
000-077917;2017;7;16;уб.нд-3273;1;747.0975;747.0975;Customer 1078;415.35;16.07.2017
000-077917;2017;7;16;уб.нд-3406;1;320.24538;320.24538;Customer 1078;207.48;16.07.2017
000-077927;2019;5;25;уб.нд-3380;1;2430.1944;2430.1944;;1277.88;30.05.2019
000-077927;2019;5;25;уб.нд-3188;1;996.9548;996.9548;;514.9;30.05.2019
000-077927;2019;5;25;уб.нд-3161;1;430.4396;430.4396;;179.78;30.05.2019
000-077927;2019;5;25;уб.нд-3363;1;2153.51136;2153.51136;;1189.89;30.05.2019
000-077927;2019;5;25;уб.нд-3115;1;816.4544;816.4544;;332;30.05.2019
000-077927;2019;5;25;уб.нд-3347;1;815.366;815.366;;449.1;30.05.2019
000-077927;2019;5;25;уб.нд-3281;2;1626.13248;3252.26496;;1915.2;30.05.2019
000-077927;2019;5;25;уб.нд-3156;1;489.091632;489.091632;;242.25;30.05.2019
000-077927;2019;5;25;уб.нд-3206;2;2574.261;5148.522;;3188.52;30.05.2019
000-077949;2017;10;28;уб.нд-3348;1;1627.074;1627.074;;1039;30.10.2017
000-077949;2017;10;28;уб.нд-3278;1;2399.80224;2399.80224;;1546.6;30.10.2017
000-077951;2017;4;26;уб.нд-3235;2;353.5953;707.1906;;401.88;30.04.2017
000-077951;2017;4;26;уб.нд-3393;1;99.3644;99.3644;;45.15;30.04.2017
000-077951;2017;4;26;уб.нд-3434;1;1780.5032;1780.5032;;831.29;30.04.2017
000-077951;2017;4;26;уб.нд-3145;2;418.21968;836.43936;;459.78;30.04.2017
000-077953;2017;7;2;уб.нд-3287;1;6379.98416;6379.98416;Customer 88;3740.22;03.07.2017
000-077953;2017;7;2;уб.нд-3333;1;282.24;282.24;Customer 88;188;03.07.2017
000-077978;2017;7;14;уб.нд-3122;1;5699.41436;5699.41436;;2187.84;19.07.2017
000-077978;2017;7;14;уб.нд-3111;1;1532.88808;1532.88808;;812.63;19.07.2017
000-077978;2017;7;14;уб.нд-3240;1;699.504;699.504;;325.68;19.07.2017
000-077985;2019;9;15;уб.нд-3263;1;930.5984;930.5984;;614.8;15.09.2019
000-077986;2018;11;23;уб.нд-3279;1;1292.9310528;1292.9310528;;1139.12;25.11.2018
000-077987;2019;8;21;уб.нд-3269;1;348.246498;348.246498;;193.44;21.08.2019
000-078007;2017;5;10;уб.нд-3224;1;95.4261;95.4261;;43.65;11.05.2017
000-078007;2017;5;10;уб.нд-3152;1;224.6688;224.6688;;132.5;11.05.2017
000-078007;2017;5;10;уб.нд-3118;2;5874.61248;11749.22496;;6108.48;11.05.2017
000-078007;2017;5;10;уб.нд-3296;1;2828.85168;2828.85168;;1964.18;11.05.2017
000-078007;2017;5;10;уб.нд-3122;1;4741.0274016;4741.0274016;;2279;11.05.2017
000-078015;2017;5;10;уб.нд-3254;1;1596.2184;1596.2184;;869.4;14.05.2017
000-078015;2017;5;10;уб.нд-3435;1;542.82;542.82;;253.98;14.05.2017
000-078015;2017;5;10;уб.нд-3283;2;2577.472;5154.944;;2846.48;14.05.2017
000-078015;2017;5;10;уб.нд-3393;1;104.0514;104.0514;;38.7;14.05.2017
000-078015;2017;5;10;уб.нд-3198;1;2301.51168;2301.51168;;1211.76;14.05.2017
000-078037;2018;6;27;уб.нд-3197;2;1142.184807;2284.369614;;1409.4;27.06.2018
000-078037;2018;6;27;уб.нд-3313;1;327.0447672;327.0447672;;240.96;27.06.2018
000-078037;2018;6;27;уб.нд-3268;1;740.093256;740.093256;;390.6;27.06.2018
000-078039;2018;11;18;уб.нд-3310;1;423.0144;423.0144;Customer 593;345.6;23.11.2018
000-078045;2018;4;16;уб.нд-3309;1;64.4004;64.4004;Customer 620;48.15;20.04.2018
000-078045;2018;4;16;уб.нд-3219;2;866.5461;1733.0922;Customer 620;1074.74;20.04.2018
000-078063;2017;4;13;уб.нд-3324;1;241.1240832;241.1240832;Customer 168;188.16;13.04.2017
000-078070;2018;9;14;уб.нд-3256;1;1775.394732;1775.394732;;1146.08;14.09.2018
000-078070;2018;9;14;уб.нд-3237;1;72.285696;72.285696;;63.84;14.09.2018
000-078070;2018;9;14;уб.нд-3368;1;2143.9864;2143.9864;;1250.73;14.09.2018
000-078070;2018;9;14;уб.нд-3261;1;2318.4954;2318.4954;;1126.71;14.09.2018
000-078085;2018;11;6;уб.нд-3257;1;1084.995;1084.995;Customer 340;824.85;06.11.2018
000-078085;2018;11;6;уб.нд-3336;1;237.7593888;237.7593888;Customer 340;159.85;06.11.2018
000-078085;2018;11;6;уб.нд-3127;1;283.15936;283.15936;Customer 340;117.37;06.11.2018
000-078095;2017;7;3;уб.нд-3155;1;562.75224;562.75224;;248.92;04.07.2017
000-078095;2017;7;3;уб.нд-3141;1;469.94528;469.94528;;238;04.07.2017
000-078095;2017;7;3;уб.нд-3298;1;213.6858336;213.6858336;;164.98;04.07.2017
000-078095;2017;7;3;уб.нд-3419;1;416.99034;416.99034;;203.4;04.07.2017
000-078095;2017;7;3;уб.нд-3351;1;1497.4344;1497.4344;;822.14;04.07.2017
000-078120;2017;4;30;уб.нд-3281;1;1267.512192;1267.512192;Customer 1223;957.6;04.05.2017
000-078120;2017;4;30;уб.нд-3125;1;6118.33856;6118.33856;Customer 1223;3553.12;04.05.2017
000-078122;2019;9;13;уб.нд-3200;1;645.80208;645.80208;;356.38;13.09.2019
000-078122;2019;9;13;уб.нд-3278;1;2602.1952;2602.1952;;1872.2;13.09.2019
000-078122;2019;9;13;уб.нд-3216;1;490.072572;490.072572;;256.76;13.09.2019
000-078122;2019;9;13;уб.нд-3212;1;516.2049;516.2049;;293.91;13.09.2019
000-078122;2019;9;13;уб.нд-3393;1;86.2408;86.2408;;43.43;13.09.2019
